msoa_code,msoa_name,local_auth_code,local_auth_name,covid_19_deaths,covid_19_deaths_per_thousand,ons_total_deaths,ons_deaths_per_thousand,march_deaths,april_deaths,may_deaths,june_deaths,july_deaths,total_population_mid_2018,over_70_prop,all_bame_prop,all_black_prop,pakistani_or_bangladeshi_prop,all_indian_prop,hypertension,obesity,diabetes,asthma,heart_disease,income_rank,education_rank,health_rank,housing_rank,living_environment_rank
E02000001,City of London 001,E09000001,City of London,3,0.344589937973811,4,0.45945325063174824,1,2,1,0,0,8706,0.12359292441994,0.213694915254237,0.0261694915254237,0.0336271186440678,0.0292881355932203,7.95,3.62,2.7,3.08,1.5,30837.5,30856.5,23587.0,2635.5,5940.5
E02000002,Barking and Dagenham 001,E09000002,Barking and Dagenham,2,0.259067357512953,8,1.0362694300518134,1,7,0,0,0,7720,0.103886010362694,0.350110701107011,0.167232472324723,0.047970479704797,0.0398523985239852,9.26,6.15,4.99,3.91,1.88,4670.0,7695.5,14751.5,844.5,14801.0
E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,3,0.271468645371459,8,0.7239163876572255,0,7,1,0,0,11051,0.0859650710342955,0.453857640617222,0.161075161772025,0.104629168740667,0.0808362369337979,10.33,7.6,5.79,4.64,1.83,11740.5,15123.5,15674.5,1912.5,10359.0
E02000004,Barking and Dagenham 003,E09000002,Barking and Dagenham,9,1.36653507440024,12,1.8220467658669905,2,8,2,0,0,6586,0.124658366231399,0.190229699126496,0.104982206405693,0.0163377547719184,0.00760271756713037,9.34,8.36,4.95,3.58,1.93,12869.0,13759.5,15516.0,4320.0,16398.5
E02000005,Barking and Dagenham 004,E09000002,Barking and Dagenham,5,0.4888063349301,7,0.684328868902141,2,4,1,0,0,10229,0.0662821390165216,0.337304368138285,0.168768979210464,0.0587479560850268,0.0351553375379584,9.37,8.79,5.15,4.26,1.47,9665.0,8974.0,14418.0,1689.0,6036.0
E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,9,0.889064506569198,13,1.2842042872666206,5,5,2,1,0,10123,0.0807073002074483,0.328176544192924,0.227164145148447,0.0268456375838926,0.00807644181549311,10.12,7.25,4.76,3.88,1.61,6220.0,8286.0,11879.0,375.0,14002.0
E02000008,Barking and Dagenham 007,E09000002,Barking and Dagenham,10,0.791452314998021,11,0.8705975464978235,0,11,0,0,0,12635,0.0724970320538187,0.3035698850376,0.173740167689515,0.0356988503760048,0.0163367620364767,10.26,8.89,5.58,4.24,1.57,6904.0,9793.0,10842.0,1183.0,7318.0
E02000009,Barking and Dagenham 008,E09000002,Barking and Dagenham,7,0.603864734299516,7,0.6038647342995169,0,7,0,0,0,11592,0.0475327812284334,0.388207266229898,0.188326384752829,0.071351995235259,0.031328171530673,9.74,7.36,5.09,4.01,1.5,5329.0,9315.5,10245.0,950.5,7396.0
E02000010,Barking and Dagenham 009,E09000002,Barking and Dagenham,6,0.652386647819941,7,0.7611177557899315,0,7,0,0,0,9197,0.0645862781341741,0.307951247823563,0.190481717933836,0.0340104468949506,0.0107951247823563,10.45,9.12,4.86,3.61,1.46,5755.0,10318.0,12006.0,902.0,11351.0
E02000011,Barking and Dagenham 010,E09000002,Barking and Dagenham,6,0.859229557496778,12,1.7184591149935557,1,7,2,2,0,6983,0.0920807675784046,0.336350412154517,0.185227089057701,0.0473573622110877,0.0271537093906578,10.88,8.37,4.99,3.41,1.5,10440.5,11974.0,12000.5,2195.0,11636.0
E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,3,0.265721877767936,7,0.6200177147918512,0,5,1,1,0,11290,0.0761736049601417,0.561084142394822,0.0979975728155339,0.271136731391585,0.0844457928802589,10.98,8.13,6.9,4.72,2.02,12518.0,16594.0,21963.0,1935.0,13807.0
E02000013,Barking and Dagenham 012,E09000002,Barking and Dagenham,4,0.449488706596246,3,0.33711652994718505,0,3,0,0,0,8899,0.0632655354534217,0.310878362294691,0.177576767436324,0.0338014758390859,0.0167817186384194,10.22,7.91,4.93,4.08,1.52,6177.0,6712.0,13939.0,1086.0,10531.0
E02000014,Barking and Dagenham 013,E09000002,Barking and Dagenham,3,0.299520766773162,6,0.5990415335463258,0,4,2,0,0,10016,0.0739816293929712,0.295149968091895,0.175494575622208,0.0326526271006168,0.0103169538396085,9.98,9.71,4.98,3.95,1.46,6296.5,8589.5,11046.0,1019.5,9108.5
E02000015,Barking and Dagenham 014,E09000002,Barking and Dagenham,3,0.371793282934688,4,0.49572437724625107,0,4,0,0,0,8069,0.0649398934192588,0.367182335052227,0.252941954250958,0.0211556260743091,0.0132222662964432,9.71,8.48,4.68,3.42,1.39,4820.0,8827.0,8761.0,265.5,13323.0
E02000016,Barking and Dagenham 015,E09000002,Barking and Dagenham,1,0.100563153660498,1,0.1005631536604988,0,1,0,0,0,9944,0.0215205148833467,0.704142782699322,0.270062532569046,0.168837936425221,0.120505471599791,7.69,6.63,5.05,3.39,1.13,5415.5,17039.0,16232.0,266.5,7054.5
E02000017,Barking and Dagenham 016,E09000002,Barking and Dagenham,3,0.321508948665737,6,0.6430178973314757,0,5,1,0,0,9331,0.0590504769049405,0.687338197222875,0.125441280301247,0.307954812897152,0.127324076253236,9.41,7.85,6.67,4.13,1.62,12202.0,16416.0,18178.0,1033.0,8062.0
E02000018,Barking and Dagenham 017,E09000002,Barking and Dagenham,6,0.612932883849218,13,1.3280212483399734,2,9,2,0,0,9789,0.0564919807947696,0.358605174353205,0.198987626546681,0.0572553430821147,0.0157480314960629,10.33,7.91,5.18,4.1,1.64,7494.0,8009.0,10992.0,722.0,8655.0
E02000019,Barking and Dagenham 018,E09000002,Barking and Dagenham,5,0.54656755574989,8,0.8745080891998251,0,6,2,0,0,9148,0.0606689986882378,0.361164813919768,0.220637989366843,0.0453117448042532,0.0184871918801353,10.87,9.84,5.38,4.27,1.75,6839.0,10397.0,13772.0,848.0,10066.0
E02000020,Barking and Dagenham 019,E09000002,Barking and Dagenham,2,0.153668843641951,5,0.384172109104879,0,5,0,0,0,13015,0.0549366116019977,0.536438119879258,0.217119448037947,0.130012936610608,0.0603708495040965,9.3,7.96,5.74,4.26,1.48,7440.0,9645.0,15334.0,567.0,6764.0
E02000021,Barking and Dagenham 020,E09000002,Barking and Dagenham,6,0.668896321070234,6,0.6688963210702341,0,6,0,0,0,8970,0.0688963210702341,0.424595141700404,0.280743927125506,0.0388410931174089,0.0311234817813765,10.21,8.78,4.89,4.02,1.48,8855.0,10703.0,15307.0,668.0,8076.0
E02000022,Barking and Dagenham 021,E09000002,Barking and Dagenham,3,0.359109408666507,4,0.4788125448886761,1,2,1,0,0,8354,0.029087862101987,0.617750939956705,0.358778625954198,0.0924005924575595,0.0355474535718354,8.06,7.52,5.19,3.52,1.2,4785.0,10073.0,10214.0,72.0,10818.0
E02000023,Barking and Dagenham 022,E09000002,Barking and Dagenham,2,0.250469630557294,4,0.5009392611145899,1,1,2,0,0,7985,0.0329367564182842,0.548287565566183,0.360536871336007,0.0745140388768898,0.0192841715519901,8.82,7.84,4.94,4.15,1.31,3713.0,8502.5,13582.0,452.0,10780.5
E02000024,Barnet 001,E09000003,Barnet,6,0.546050236621769,13,1.1831088460138333,0,10,2,0,1,10988,0.147524572260647,0.166010240252067,0.0238282788499409,0.00905868452146514,0.0375147695943284,12.19,4.93,4.76,5.25,2.63,25404.0,31085.5,31379.0,15573.0,15115.5
E02000025,Barnet 002,E09000003,Barnet,12,1.41995030173943,15,1.774937877174299,3,12,0,0,0,8451,0.119985800496982,0.212669683257918,0.0465057817998994,0.0109351432880844,0.037833081950729,10.36,5.5,4.55,4.23,2.4,16417.0,30127.0,29137.0,6516.0,16601.0
E02000026,Barnet 003,E09000003,Barnet,2,0.301704631166088,7,1.0559662090813093,0,5,2,0,0,6629,0.137124754864987,0.214161254554094,0.037858387454459,0.00934579439252336,0.0475209884365594,11.36,5.24,4.74,4.32,2.6,19532.5,28351.5,30999.0,10996.5,12788.0
E02000027,Barnet 004,E09000003,Barnet,9,0.9227929867733,14,1.4354557572029119,1,11,2,0,0,9753,0.111452886291397,0.303292352573452,0.094394665555324,0.0144821837882892,0.0421962908939362,11.43,4.86,4.86,4.86,2.43,12597.0,18177.0,21621.5,7690.5,16744.0
E02000028,Barnet 005,E09000003,Barnet,2,0.298819662333781,10,1.4940983116689077,1,4,4,1,0,6693,0.117734946959509,0.251378527408368,0.0481673694453454,0.0150827116445021,0.0617904638339279,10.73,5.52,4.54,4.35,2.36,18460.0,28252.5,30568.0,9088.0,13450.5
E02000029,Barnet 006,E09000003,Barnet,7,0.746109571519931,9,0.9592837348113409,0,8,1,0,0,9382,0.0916648902153059,0.25020547141012,0.0587061171774098,0.00868850534225666,0.0433251144769284,11.36,6.14,4.68,4.72,2.37,12760.0,23885.0,25607.0,13749.0,11534.0
E02000030,Barnet 007,E09000003,Barnet,6,0.645994832041343,10,1.0766580534022394,2,5,3,0,0,9288,0.16828165374677,0.24972617743702,0.0398685651697699,0.0151150054764512,0.0599123767798466,11.11,4.77,4.4,4.53,2.43,23794.0,28190.5,29051.5,4682.5,19754.5
E02000031,Barnet 008,E09000003,Barnet,11,1.42339544513457,14,1.8115942028985508,1,13,0,0,0,7728,0.156573498964803,0.284206196874143,0.0475733479572251,0.0122018097066081,0.0712914724431039,11.41,4.76,4.48,4.38,2.54,24495.0,30811.0,31949.0,10384.0,16789.0
E02000032,Barnet 009,E09000003,Barnet,5,0.634276290752251,6,0.7611315489027021,0,5,1,0,0,7883,0.134466573639477,0.322896779941453,0.0352551864579356,0.0259641084383352,0.0938017054855542,12.38,5.98,5.03,4.22,2.55,21201.0,28835.0,31772.0,17651.0,16164.0
E02000033,Barnet 010,E09000003,Barnet,7,0.784841349927121,8,0.8969615427738535,0,6,1,1,0,8919,0.107747505325709,0.309827808363593,0.062902659013705,0.01675061497013,0.0702823005739721,11.23,6.11,4.69,4.27,2.3,20191.0,23320.0,29311.0,6538.0,18191.0
E02000034,Barnet 011,E09000003,Barnet,8,0.862440707201379,9,0.9702457956015524,0,9,0,0,0,9276,0.119987063389391,0.292783262811471,0.0555947343676539,0.0171603196991067,0.0721673718852844,11.59,5.04,4.64,4.51,2.49,13250.0,30405.0,30547.0,8706.0,14393.0
E02000035,Barnet 012,E09000003,Barnet,13,1.44396312340331,22,2.443629901144063,0,19,3,0,0,9003,0.125402643563256,0.360703075957313,0.0426867545511613,0.015442561205273,0.100564971751412,11.68,4.62,4.97,4.51,2.59,13890.0,28453.0,28792.0,8383.0,17083.0
E02000036,Barnet 013,E09000003,Barnet,9,0.777403472402176,12,1.0365379632029024,3,8,1,0,0,11577,0.10382655264749,0.420366750442148,0.123056874243693,0.0258773154612305,0.103323094107791,11.43,6.08,5.51,4.12,2.52,15145.5,25163.0,28688.0,4240.0,15296.5
E02000037,Barnet 014,E09000003,Barnet,11,1.05993447677779,14,1.3490075158990171,5,9,0,0,0,10378,0.117074580844093,0.365054922492557,0.0791499846011703,0.0182732778975464,0.135099065804332,11.96,6.13,5.73,4.3,2.72,21422.0,28073.5,31429.5,12409.0,16133.0
E02000038,Barnet 015,E09000003,Barnet,20,1.7343045438779,25,2.1678806798473813,0,25,0,0,0,11532,0.0935657301422129,0.345349058398326,0.0785619174434087,0.0172151417158074,0.0972988396423815,10.41,5.11,4.99,4.12,2.26,14854.0,25947.5,24501.5,9080.5,12497.5
E02000039,Barnet 016,E09000003,Barnet,6,0.825536598789213,7,0.9631260319207485,2,5,0,0,0,7268,0.115850302696752,0.298576779026217,0.0648689138576779,0.0248689138576779,0.0620224719101123,11.38,6.05,4.38,4.35,2.51,21999.0,29112.0,31081.5,7495.5,13134.0
E02000040,Barnet 017,E09000003,Barnet,9,1.09756097560975,11,1.3414634146341464,2,9,0,0,0,8200,0.109268292682926,0.37696262331527,0.0979574822842851,0.0247325274419897,0.058774489370571,10.81,5.26,4.4,4.04,2.24,13896.0,24839.0,30342.5,3915.0,15336.5
E02000041,Barnet 018,E09000003,Barnet,7,0.702035904121953,16,1.6046534951358942,2,8,5,0,1,9971,0.106709457426536,0.428101237090001,0.0936329588014981,0.0299625468164794,0.114175462490069,11.12,6.07,5.49,4.2,2.45,15682.0,25275.0,29094.0,7533.0,8938.0
E02000042,Barnet 019,E09000003,Barnet,13,1.07004691744176,19,1.56391472549181,4,12,3,0,0,12149,0.101819079759651,0.420340257543002,0.0528245135821035,0.0273521947551461,0.145972365823855,11.66,4.64,5.27,4.26,2.52,13882.5,29443.5,25950.0,9195.5,12580.5
E02000043,Barnet 020,E09000003,Barnet,5,0.61012812690665,7,0.8541793776693105,0,7,0,0,0,8195,0.111897498474679,0.396049896049896,0.0261174636174636,0.0192307692307692,0.127208939708939,11.58,4.73,5.53,4.16,2.48,26564.0,31950.0,32083.0,7633.0,14479.0
E02000044,Barnet 021,E09000003,Barnet,5,0.563443768311922,5,0.5634437683119224,1,4,0,0,0,8874,0.070655848546315,0.438979060835088,0.150043365134431,0.0250278775864205,0.0674018089456077,10.7,7.49,5.3,4.12,1.99,7670.0,14311.0,22939.0,3895.0,10732.0
E02000045,Barnet 022,E09000003,Barnet,3,0.275027502750275,4,0.3667033370003667,0,4,0,0,0,10908,0.0759075907590759,0.354596073068281,0.0886001758327635,0.0146527302920777,0.0662303409201914,9.41,5.34,4.61,4.52,1.9,12525.5,20744.0,27142.5,4019.0,14572.5
E02000046,Barnet 023,E09000003,Barnet,4,0.527565286204167,5,0.6594566077552098,2,2,1,0,0,7582,0.0908731205486679,0.372221435650573,0.0399263768936712,0.0189721081693331,0.111850488460993,10.32,4.18,5.17,3.81,2.24,18545.5,31184.0,31081.0,9597.5,8457.0
E02000047,Barnet 024,E09000003,Barnet,7,0.564607194708824,10,0.8065817067268914,0,9,1,0,0,12398,0.074205517018874,0.539435505143761,0.157126527741141,0.0346434537940736,0.0859931416512793,10.59,6.09,5.45,3.92,1.92,7937.5,12582.0,23898.0,2537.5,12320.0
E02000048,Barnet 025,E09000003,Barnet,2,0.18788163457022,5,0.4697040864255519,0,4,1,0,0,10645,0.120338186942226,0.361108281552409,0.062442701436284,0.0231231537129469,0.075888764388306,10.01,4.33,4.25,3.64,2.02,18412.0,29593.0,32369.0,6797.0,12152.0
E02000049,Barnet 026,E09000003,Barnet,4,0.430477830391734,7,0.753336203185536,0,6,1,0,0,9292,0.0521954369349978,0.615429848288839,0.296248382923674,0.0229330824414912,0.0438668705162883,10.86,6.97,5.77,4.75,1.69,3391.0,12409.0,17202.0,1193.0,15489.0
E02000050,Barnet 027,E09000003,Barnet,6,0.550206327372764,7,0.6419073819348923,1,5,1,0,0,10905,0.0958276020174232,0.376291732909379,0.0913155802861685,0.0203696343402225,0.112678855325914,10.82,4.57,5.39,4.0,2.17,15963.0,26858.5,30012.0,8299.5,12855.0
E02000051,Barnet 028,E09000003,Barnet,8,0.825934338220111,12,1.2389015073301672,2,9,1,0,0,9686,0.141647739004749,0.343009136116572,0.0525037585289695,0.0185035272348791,0.0791025789291083,10.17,3.38,4.55,3.71,2.19,19357.0,31446.0,32399.0,10979.0,13100.0
E02000052,Barnet 029,E09000003,Barnet,3,0.283393160778386,7,0.6612507084829019,1,4,2,0,0,10586,0.0898356319667485,0.265518663641988,0.0617653124355537,0.0150546504433903,0.0498040833161476,8.53,2.93,3.76,3.55,1.61,23495.0,29315.0,30618.5,12230.5,12303.5
E02000053,Barnet 030,E09000003,Barnet,1,0.0639263568369238,5,0.3196317841846193,0,4,1,0,0,15643,0.0464744614204436,0.590318500632402,0.126250431183166,0.0530067839484879,0.114062320340347,9.13,5.62,4.8,3.39,1.61,12048.0,20438.0,30874.0,2470.0,6999.0
E02000054,Barnet 031,E09000003,Barnet,8,1.05042016806722,9,1.1817226890756303,1,8,0,0,0,7616,0.0811449579831932,0.459616985845129,0.0911740216486261,0.028864834859839,0.0976963641409936,9.69,4.67,4.22,3.37,1.91,15898.0,27820.0,30827.5,1954.0,11109.0
E02000055,Barnet 032,E09000003,Barnet,7,0.590169462945788,13,1.0960290026136077,1,8,4,0,0,11861,0.0932467751454346,0.381221922731356,0.0696316262353998,0.0185085354896675,0.0830188679245283,9.78,4.46,4.31,3.39,1.9,19587.5,28386.0,28898.5,7059.5,9030.0
E02000056,Barnet 033,E09000003,Barnet,9,0.961846745751843,14,1.4962060489473121,1,9,4,0,0,9357,0.141177727904242,0.203213200173686,0.0217108119843682,0.0118323925314806,0.0367998263135041,9.49,3.89,3.5,3.5,2.42,29665.5,31383.5,32689.0,8226.5,11325.5
E02000057,Barnet 034,E09000003,Barnet,9,1.10470111697557,12,1.4729348226340984,2,8,1,1,0,8147,0.0821161163618509,0.295831106360235,0.0436932121859967,0.0160342063067878,0.0618653126670229,9.56,4.15,4.34,3.21,1.84,18336.0,28281.0,30649.5,8033.5,9024.0
E02000058,Barnet 035,E09000003,Barnet,3,0.273997625353913,8,0.730660334277103,1,6,1,0,0,10949,0.128230888665631,0.232191780821917,0.0330724070450097,0.0146771037181996,0.0363013698630136,9.27,3.34,3.46,3.16,2.42,22698.5,31268.5,31386.5,11398.0,12069.5
E02000059,Barnet 036,E09000003,Barnet,14,1.20089209126779,17,1.4582261108251844,2,12,1,2,0,11658,0.0782295419454452,0.577971125346591,0.112056601969595,0.0484749976097141,0.17267425184052,11.08,5.62,5.61,3.7,2.03,12326.5,19520.5,24924.5,1847.5,7922.0
E02000060,Barnet 037,E09000003,Barnet,9,0.728273183363003,12,0.9710309111506716,1,11,0,0,0,12358,0.0965366564168959,0.273901098901098,0.034065934065934,0.0134615384615384,0.0569597069597069,9.29,3.35,3.9,2.95,2.09,16296.5,24877.0,26571.5,7656.5,10294.0
E02000061,Barnet 038,E09000003,Barnet,10,1.11358574610244,18,2.0044543429844097,3,10,4,1,0,8980,0.104454342984409,0.337077249469611,0.0323224759765381,0.0188443778859353,0.0525396231124422,8.7,3.19,3.54,2.88,2.07,20336.0,28090.0,31821.0,6215.0,8905.0
E02000062,Barnet 039,E09000003,Barnet,3,0.439496044535599,5,0.732493407559332,1,4,0,0,0,6826,0.0619689422795194,0.506309148264984,0.153943217665615,0.0358044164037854,0.0820189274447949,8.81,4.74,4.26,3.15,1.64,7920.0,13907.5,21204.0,2181.5,8265.5
E02000063,Barnet 040,E09000003,Barnet,4,0.515796260477111,7,0.9026434558349452,0,4,3,0,0,7755,0.083558994197292,0.477262946492612,0.11146177019079,0.0325634772629464,0.0537942906326208,9.85,4.96,4.33,3.57,1.96,9824.5,21359.5,24836.5,5068.5,9227.5
E02000064,Barnet 041,E09000003,Barnet,0,0.0,0,0.0,0,0,0,0,0,6851,0.0840753174719019,0.391485275288092,0.104353393085787,0.0259282970550576,0.0310499359795134,9.48,4.9,3.92,3.46,1.84,9374.0,23108.0,22690.5,5875.0,11235.0
E02000065,Bexley 001,E09000004,Bexley,0,0.0,4,0.44483985765124556,0,3,1,0,0,8992,0.0497108540925266,0.566918862509783,0.437516305765718,0.0105661361857552,0.0189146882337594,11.64,7.67,5.15,4.1,1.46,9829.5,19770.0,22069.0,3595.5,22506.0
E02000066,Bexley 002,E09000004,Bexley,3,0.297944185122653,9,0.893832555367961,1,3,4,1,0,10069,0.0760750819346509,0.470905507727414,0.317913079556062,0.0080904470490613,0.0282128409915983,11.05,8.09,5.1,4.23,1.46,5508.0,13809.0,17238.0,3512.0,22005.5
E02000067,Bexley 003,E09000004,Bexley,3,0.292198305249829,6,0.5843966104996591,0,4,2,0,0,10267,0.0746079672737898,0.304228571428571,0.164,0.00605714285714285,0.0542857142857142,10.52,7.78,4.75,3.67,1.82,9209.0,10872.0,20061.0,9368.0,10154.0
E02000068,Bexley 004,E09000004,Bexley,3,0.367556971330556,5,0.6125949522175937,0,5,0,0,0,8162,0.0666503308012742,0.346913914455874,0.210341093665403,0.00595560368164591,0.0568489442338928,12.12,9.76,5.71,4.15,2.13,7427.0,12364.0,15468.5,3957.0,13131.0
E02000069,Bexley 005,E09000004,Bexley,3,0.444049733570159,5,0.7400828892835998,2,3,0,0,0,6756,0.124777975133214,0.256377139166935,0.121730707135938,0.0103325799160477,0.0615111398127219,11.95,8.93,5.34,4.37,2.24,12983.0,13681.0,22316.5,10274.5,11424.5
E02000070,Bexley 006,E09000004,Bexley,0,0.0,4,0.49603174603174605,0,2,2,0,0,8064,0.142237103174603,0.176126984126984,0.0664126984126984,0.0052063492063492,0.0514285714285714,11.03,7.1,4.67,3.98,1.97,19545.0,13195.0,26570.0,13156.0,16822.0
E02000071,Bexley 007,E09000004,Bexley,3,0.391747192478453,4,0.5223295899712719,0,2,1,1,0,7658,0.100026116479498,0.151095890410958,0.0535616438356164,0.00493150684931506,0.04,12.39,9.4,5.21,4.56,2.34,17944.0,11678.0,21925.0,15974.0,17119.0
E02000072,Bexley 008,E09000004,Bexley,1,0.0778149560345498,4,0.31125982413819936,0,1,1,2,0,12851,0.0591393665862578,0.287455258223964,0.207346173512868,0.00366456451337992,0.0131242543037327,10.5,10.0,4.88,4.04,1.65,5321.0,8362.0,12705.0,3559.0,16635.0
E02000073,Bexley 009,E09000004,Bexley,6,0.549349935909174,15,1.3733748397729353,0,12,3,0,0,10922,0.140358908624794,0.161973144349123,0.0467176426706452,0.00690041029466616,0.0502610966057441,13.35,7.19,5.03,4.32,2.34,27743.0,19283.0,28518.0,18442.0,19052.0
E02000074,Bexley 010,E09000004,Bexley,7,0.820921777882021,11,1.2900199366717486,0,8,2,0,1,8527,0.10226339861616,0.178576094056172,0.107119529719137,0.00600914435009797,0.0244284781188765,11.79,10.03,5.12,4.62,2.11,6346.0,7738.0,18513.0,2987.0,18421.0
E02000075,Bexley 011,E09000004,Bexley,4,0.484202881007142,5,0.6052536012589275,0,4,0,0,1,8261,0.171407819876528,0.115626572722697,0.0291897332662305,0.00452944136889783,0.0358580775037745,13.52,6.99,4.98,4.49,2.52,27233.0,19031.0,29404.0,22452.0,17887.0
E02000077,Bexley 013,E09000004,Bexley,9,1.09210047324353,9,1.0921004732435384,0,9,0,0,0,8241,0.120131052056789,0.171289786526907,0.0467851207976479,0.00894797392304742,0.0447398696152371,13.36,8.84,5.11,3.86,2.19,25593.0,14292.0,27861.0,20681.0,15019.0
E02000078,Bexley 014,E09000004,Bexley,5,0.63187160369013,4,0.5054972829521042,0,4,0,0,0,7913,0.141412864905851,0.0936725375081539,0.0412263535551206,0.00156555772994129,0.0123939986953685,13.51,8.94,5.24,5.08,2.71,25386.0,18016.0,28547.0,15420.0,16834.0
E02000079,Bexley 015,E09000004,Bexley,19,2.19399538106235,25,2.886836027713626,2,19,4,0,0,8660,0.153464203233256,0.134138588684043,0.0270820089001907,0.00801017164653528,0.0333121424030514,12.78,5.52,4.65,4.32,2.61,18305.0,23145.0,25082.0,14677.0,14361.0
E02000080,Bexley 016,E09000004,Bexley,1,0.0982897582071948,2,0.19657951641438962,0,1,1,0,0,10174,0.124827992923137,0.185047720042417,0.048356309650053,0.00795334040296924,0.0457051961823966,12.44,8.15,4.91,3.93,2.45,23234.0,16337.5,28368.5,19544.0,14100.5
E02000081,Bexley 017,E09000004,Bexley,3,0.373273609555804,6,0.7465472191116088,0,5,1,0,0,8037,0.153042179917879,0.104485558365499,0.0299480899773725,0.00572341275123119,0.0238253693597763,13.25,6.89,4.88,4.9,2.79,16771.0,15660.0,25850.0,12214.0,15410.0
E02000082,Bexley 018,E09000004,Bexley,5,0.542829225925523,7,0.7599609162957334,0,6,1,0,0,9211,0.122570839213983,0.12584497521406,0.0367282559711581,0.00811176205497972,0.0254619197836863,12.25,7.8,4.68,3.82,2.45,28116.5,17822.0,27248.5,15543.0,15729.0
E02000083,Bexley 019,E09000004,Bexley,3,0.262697022767075,8,0.7005253940455342,0,3,1,2,2,11420,0.100788091068301,0.121174905332105,0.053730426773104,0.00726640057312455,0.0153515505066011,11.07,6.52,4.5,4.53,2.04,14088.5,12177.5,21028.0,11841.0,9774.0
E02000084,Bexley 020,E09000004,Bexley,1,0.0906864967806293,7,0.6348054774644055,0,5,0,1,1,11027,0.135939058674163,0.129029226576449,0.0306362184005262,0.00535663941358894,0.0351470726435485,12.51,5.89,4.74,4.37,2.63,24711.0,20716.0,27829.0,14106.0,15551.0
E02000085,Bexley 021,E09000004,Bexley,2,0.249875062468765,3,0.3748125937031484,0,2,1,0,0,8004,0.126811594202898,0.099835297098695,0.0271126314455846,0.00709489421005954,0.0115292030913467,11.43,6.32,4.75,3.86,2.55,20119.0,12768.0,26563.0,17633.0,12508.0
E02000086,Bexley 022,E09000004,Bexley,4,0.546896363139185,5,0.6836204539239814,0,5,0,0,0,7314,0.137544435329505,0.074372270742358,0.0124181222707423,0.00231986899563318,0.0197871179039301,11.33,5.96,4.54,4.03,2.56,28373.0,17456.0,28161.0,20854.0,17141.0
E02000087,Bexley 023,E09000004,Bexley,2,0.248169748107705,6,0.744509244323117,1,2,1,1,1,8059,0.166025561484055,0.103311782557065,0.0182082068874521,0.00382636231692835,0.0325900514579759,11.6,5.38,4.46,4.54,2.88,30995.0,26437.0,27245.0,16796.0,19257.0
E02000088,Bexley 024,E09000004,Bexley,2,0.256607646907877,2,0.25660764690787785,0,2,0,0,0,7794,0.147677700795483,0.0819439059066821,0.0143466459868165,0.00685020033604756,0.0217138425746413,12.64,5.84,4.92,4.71,2.58,29208.0,19571.0,29869.0,13465.0,20963.0
E02000089,Bexley 025,E09000004,Bexley,8,1.01163378856853,14,1.770359129994942,0,11,2,1,0,7908,0.151997976732422,0.0760632146987023,0.021457021713992,0.0037260696389567,0.0136194269561865,12.49,6.63,4.96,4.54,2.8,28242.0,21509.0,25951.0,21643.0,21032.0
E02000090,Bexley 026,E09000004,Bexley,9,0.943198490882414,16,1.6767973171242927,1,9,5,1,0,9542,0.153846153846153,0.0944304377721751,0.0197112078844831,0.006303002521201,0.0176484070593628,11.92,5.56,4.76,4.31,2.47,19290.0,19191.0,27434.0,13104.0,8923.0
E02000091,Bexley 027,E09000004,Bexley,9,0.90307043949428,15,1.5051173991571343,0,10,4,0,1,9966,0.18021272325908,0.105350134269778,0.023858706878744,0.0126007023342284,0.0187977690559801,12.38,5.48,4.82,4.3,2.61,19655.5,21896.5,26545.0,9771.5,21383.5
E02000092,Bexley 028,E09000004,Bexley,7,1.03032087135708,9,1.3246982631733883,2,6,0,1,0,6794,0.116131881071533,0.12589480236539,0.0471521942110177,0.00824774354186119,0.0122938064114534,11.94,5.31,4.8,3.96,2.61,8070.5,8536.5,12460.0,3756.0,14538.5
E02000093,Brent 001,E09000005,Brent,14,1.25594330313088,19,1.7044944828204898,1,17,1,0,0,11147,0.101551987081726,0.720573371313057,0.0958375447946338,0.0467701920426353,0.381604337039419,13.26,6.49,7.92,4.08,2.4,13793.5,20735.0,25471.5,2384.0,14521.0
E02000094,Brent 002,E09000005,Brent,6,0.653381247958183,10,1.0889687465969726,1,7,2,0,0,9183,0.0937602090819993,0.625314429453464,0.134461468099702,0.0756917447976217,0.184770180654013,12.29,5.31,6.41,4.43,2.01,15553.0,16778.0,24265.0,2332.0,11766.0
E02000095,Brent 003,E09000005,Brent,7,0.70042025215129,7,0.7004202521512908,2,5,0,0,0,9994,0.118471082649589,0.721701441386956,0.0762019957665557,0.0546315895575042,0.39623021872795,12.16,5.64,7.78,4.2,2.36,16624.0,22084.0,25158.0,1951.0,11087.0
E02000096,Brent 004,E09000005,Brent,7,0.936454849498327,7,0.9364548494983278,3,3,1,0,0,7475,0.161204013377926,0.67715188207423,0.0414582784943406,0.0419847328244274,0.438404843379836,10.95,6.25,6.47,3.88,2.33,21595.0,30349.0,28409.0,5331.0,14127.0
