msoa_code,msoa_name,local_auth_code,local_auth_name,total_population_mid_2018,covid_19_deaths,covid_19_deaths_per_thousand,ons_total_deaths,ons_deaths_per_thousand,total_cases,cases_per_thousand,cx,cy,population_density,over_70_prop,proportion_at_risk_jobs,insecure_proportion,all_bame_prop,all_black_prop,pakistani_or_bangladeshi_prop,all_indian_prop,hypertension,obesity,diabetes,asthma,heart_disease,income_rank,education_rank,health_rank,housing_rank,living_environment_rank
E02000208,University Hospital & Queen's Road,E09000008,Croydon,10902,5,0.458631443771785,8,0.733810310034856,63,5.778756191524491,-0.10629726099999999,51.38845075,0.4457634056487925,0.0522839845899834,0.331578947368421,0.287320574162679,0.717364657814096,0.332277834525025,0.080388151174668,0.10755873340143,0.569023569023569,0.5323660714285714,0.4933628318584071,0.5532407407407408,0.46125461254612554,0.07929783050088729,0.34335303952153606,0.1367616400277971,0.03343653250773994,0.2677789280879191
E02000209,West Thornton South & Ampere Way,E09000008,Croydon,8833,6,0.679270915883618,8,0.905694554511491,47,5.320955507755009,-0.12464899900000001,51.38685746,0.33155955792058955,0.0552473678252009,0.302695417789757,0.280862533692722,0.722724031376277,0.248752079866888,0.0616829094366531,0.144521036367958,0.5092592592592593,0.49553571428571436,0.4756637168141593,0.474537037037037,0.3505535055350554,0.23488784792722506,0.47923955945466146,0.5498957609451007,0.10491916064671482,0.29095325316556503
E02000210,Addiscombe North,E09000008,Croydon,8512,3,0.352443609022556,5,0.5874060150375939,19,2.232142857142857,-0.077955992,51.38473429,0.42693409742120353,0.0666118421052631,0.258465791292329,0.222529371112647,0.428279181708784,0.207099879663056,0.0250300842358604,0.0454873646209386,0.6212121212121212,0.49776785714285726,0.37831858407079644,0.6157407407407406,0.5719557195571955,0.3747142240483461,0.5334631758561851,0.557922168172342,0.40601995184038525,0.23660109898861195
E02000211,Monks Orchard,E09000008,Croydon,8094,5,0.617741536940943,7,0.8648381517173215,24,2.965159377316531,-0.046477894000000006,51.38346148,0.18338108882521492,0.160118606375092,0.27815045519885,0.190704360325827,0.25375,0.088125,0.016375,0.0495,0.8569023569023567,0.33370535714285715,0.3772123893805309,0.6898148148148148,0.7158671586715867,0.6396585077299397,0.6132990916768645,0.7280055594162613,0.24272445820433436,0.7303894242255315
E02000212,Broad Green & Waddon Marsh,E09000008,Croydon,9306,2,0.214915108532129,3,0.3223726627981947,50,5.372877713303245,-0.11763786400000001,51.38038037,0.26934097421203446,0.0492155598538577,0.327287276607095,0.317151240330755,0.702452188196644,0.243810864718995,0.0597207556024873,0.163088114513668,0.47558922558922556,0.40959821428571436,0.4435840707964601,0.4814814814814814,0.35424354243542433,0.19738125309757149,0.3405608507557869,0.44249478804725506,0.1045407636738906,0.2827506570040615
E02000213,Selhurst South & West Croydon,E09000008,Croydon,11127,9,0.808843354003774,19,1.7075581917857463,93,8.358047991372338,-0.099604463,51.38148794,0.3671715104379861,0.0443066415026512,0.293732460243218,0.271749298409729,0.666841168464035,0.293686524971207,0.0643911632289812,0.101769448225316,0.4907407407407407,0.47544642857142866,0.4004424778761062,0.5254629629629629,0.4022140221402214,0.10513357527698283,0.30650304210689605,0.1853370396108409,0.05961472308221534,0.32957712829497493
E02000214,Addiscombe East,E09000008,Croydon,6245,6,0.960768614891913,12,1.9215372297838271,23,3.6829463570856684,-0.066392831,51.37939939,0.23577568563241919,0.125700560448358,0.256877897990726,0.172179289026275,0.327774214239897,0.125561257216164,0.0306286080821039,0.0466645285439384,0.6700336700336701,0.5178571428571428,0.375,0.7824074074074073,0.6014760147601476,0.680714319973141,0.6742618797290543,0.7193015983321751,0.5235466116271069,0.4563191845185952
E02000215,Addiscombe West,E09000008,Croydon,11321,8,0.706651355887289,14,1.236639872802756,59,5.211553749668758,-0.083730481,51.37864414,0.4244781006958658,0.0789682890204045,0.221505751132799,0.1803764377832,0.455219623502567,0.145845217722,0.0329910629397223,0.0987830386004944,0.47811447811447805,0.44866071428571436,0.29535398230088494,0.4837962962962963,0.46863468634686356,0.38977441685718395,0.5321015529395543,0.3374739402362752,0.14705882352941177,0.22455602452815163
E02000216,Park Hill & Lloyd Park,E09000008,Croydon,6941,5,0.72035729721942,10,1.4407145944388418,27,3.8899294049848727,-0.07767794,51.36948247,0.11420384772820305,0.153868318686068,0.18253486961795,0.107337780473014,0.508014247551202,0.0779162956366874,0.0281982784208964,0.255120213713268,0.29292929292929293,0.29464285714285715,0.206858407079646,0.3587962962962963,0.3136531365313653,0.734464180082815,0.9337458418793844,0.867460041695622,0.11155830753353974,0.5297642749064266
E02000217,Croydon Minster & Waddon North,E09000008,Croydon,12202,2,0.163907556138338,6,0.49172266841501394,38,3.1142435666284216,-0.11085579699999999,51.37254917,0.26524764633647163,0.0460580232748729,0.280691299165673,0.239570917759237,0.476568951279933,0.201589595375722,0.0268373245251857,0.0606936416184971,0.34259259259259256,0.39620535714285715,0.2931415929203539,0.48842592592592593,0.3025830258302583,0.29237877504036835,0.3646564056602148,0.34412786657400973,0.07516339869281045,0.16086644899259378
E02000218,Shirley East,E09000008,Croydon,6782,3,0.442347390150398,4,0.5897965202005309,11,1.6219404305514598,-0.030631033999999998,51.37106525,0.22677036430618094,0.0995281627838395,0.303877052043311,0.243800209570381,0.400301204819277,0.213855421686746,0.0287650602409638,0.0393072289156626,0.7239057239057237,0.46651785714285715,0.34070796460177,0.5324074074074072,0.5682656826568266,0.3652816192105389,0.3827539254382185,0.620361362056984,0.31069831441348467,0.7111571235167635
E02000219,Shirley West,E09000008,Croydon,7535,9,1.19442601194426,12,1.59256801592568,25,3.3178500331785004,-0.047270608,51.36531533,0.043389275480966036,0.200663570006635,0.239255765199161,0.157494758909853,0.26047358834244,0.0745511319281811,0.0243299505594587,0.0677855841790268,0.85016835016835,0.31808035714285715,0.3650442477876106,0.6296296296296294,0.7084870848708487,0.7257989736046938,0.7503576414622797,0.8333912439193885,0.5396628826969384,0.7571872262483077
E02000220,Central Croydon,E09000008,Croydon,12744,12,0.941619585687382,22,1.726302573760201,70,5.49278091650973,-0.096259204,51.36835561,0.25869832173557106,0.0612837413684871,0.245570073384643,0.202613209235726,0.418479910940188,0.152919744965084,0.0254022872178929,0.0792429916000404,0.3215488215488216,0.34821428571428564,0.23561946902654865,0.4837962962962963,0.32472324723247237,0.2966314409502949,0.6155742084489564,0.2878387769284225,0.11200550395596835,0.06482440073265908
E02000221,Waddon South,E09000008,Croydon,10834,13,1.19992615839025,22,2.030644268045043,59,5.445818718848071,-0.112571495,51.35893527,0.13139582480556694,0.0860254753553627,0.276566757493188,0.247275204359673,0.461507128309572,0.198574338085539,0.0305498981670061,0.0561099796334012,0.44444444444444453,0.53125,0.32743362831858414,0.648148148148148,0.4095940959409594,0.28038817567027446,0.3834088832968511,0.42133425990271023,0.10106639146886824,0.5642271243131322
E02000222,Croham,E09000008,Croydon,8323,1,0.120148984741078,4,0.48059593896431574,30,3.6044695422323683,-0.08616432800000001,51.35815011,0.1616864510847319,0.088309503784693,0.224760164458657,0.158063042485153,0.308072487644151,0.0977062476238753,0.0197693574958813,0.0600684323913318,0.4890572390572391,0.39843750000000006,0.2831858407079646,0.5810185185185184,0.5129151291512916,0.5079537642488289,0.5920991399369172,0.6892286309937457,0.35270037839697277,0.47256510312972844
E02000223,New Addington North,E09000008,Croydon,8635,0,0.0,3,0.3474232773595831,21,2.4319629415170816,-0.020428238,51.35409055,0.34465820712239054,0.0678633468442385,0.354444044620367,0.396185678301547,0.383705650459921,0.252896905984948,0.0117070839804085,0.00621192211205351,0.6161616161616161,0.48772321428571425,0.37942477876106195,0.6249999999999999,0.5977859778597787,0.051767414347151826,0.030076354297730062,0.21056289089645588,0.09711042311661507,0.9139523771601498
E02000224,Purley North,E09000008,Croydon,8016,5,0.62375249500998,7,0.873253493013972,12,1.4970059880239521,-0.099494261,51.34911945,0.23372902169463777,0.0775948103792415,0.242035187826914,0.18188302425107,0.316631962519521,0.116866215512753,0.0188703800104112,0.0439875065070275,0.6212121212121212,0.39285714285714285,0.3263274336283185,0.685185185185185,0.6457564575645757,0.6068522278533629,0.6855512849239043,0.6202223766504518,0.22524939800481594,0.3494067054232699
E02000225,New Addington Central,E09000008,Croydon,7609,6,0.788539886975949,9,1.1828098304639243,29,3.811276120383756,-0.013432777,51.34779352,0.17724109701187069,0.0956761729530818,0.314934069303895,0.347746090156394,0.223490378234903,0.138686131386861,0.0072992700729927,0.00875912408759124,0.6329966329966329,0.49553571428571436,0.41924778761061954,0.6620370370370371,0.6642066420664207,0.1441429918943548,0.04951826125924266,0.262856150104239,0.20120399036807704,0.5571394441347456
E02000226,Selsdon,E09000008,Croydon,7519,3,0.398989227290863,12,1.5959569091634527,18,2.393935363745179,-0.066701417,51.35050236,0.08227589029881294,0.164649554462029,0.248636009353079,0.168875032475968,0.230799840827695,0.0631383472609099,0.0212229738692134,0.0579652473802891,0.7676767676767676,0.42075892857142855,0.34623893805309736,0.7870370370370369,0.7453874538745388,0.8947864873938831,0.6496664885640911,0.7823488533703962,0.30440316477468177,0.6932388309309548
E02000227,Forestdale,E09000008,Croydon,11492,3,0.261051166028541,7,0.6091193873999304,38,3.3066481030281936,-0.036631565,51.34601949,0.08964388047482605,0.127131917855899,0.285883949779437,0.222599253478113,0.200070107790728,0.0893874331785119,0.0130575760231355,0.0237490141091928,0.7803030303030302,0.45089285714285715,0.3738938053097345,0.7962962962962962,0.7601476014760148,0.5098242977505635,0.5396335683138282,0.5973071577484365,0.16780185758513932,0.8060046189376443
E02000228,Sanderstead,E09000008,Croydon,7770,12,1.54440154440154,22,2.831402831402831,23,2.9601029601029603,-0.08450488699999999,51.34048426,0.08759721653704462,0.182368082368082,0.215169445938677,0.125874125874126,0.204757523984754,0.0383756078328295,0.0177421474569588,0.0597976080956761,0.7163299663299662,0.38727678571428575,0.33738938053097345,0.7314814814814813,0.7158671586715867,0.9474491998273353,0.9190954687257623,0.8585823488533704,0.35734434124527,0.8466592338934459
E02000229,New Addington South,E09000008,Croydon,6791,7,1.03077602709468,13,1.9142983360329848,23,3.3868355175968192,-0.007107174,51.33762268,0.18583708555055262,0.0967456928287439,0.336662505201831,0.372867249271744,0.253216190775023,0.150611860684028,0.00909946658299341,0.009570128647631,0.5824915824915824,0.45870535714285715,0.4015486725663717,0.6226851851851852,0.6605166051660517,0.11699627492046236,0.022406453058480852,0.10555941626129256,0.0845717234262126,0.6582583419606594
E02000230,Purley Central,E09000008,Croydon,10536,6,0.569476082004555,13,1.2338648443432043,46,4.365983295368261,-0.112159185,51.33932884,0.14531313958248057,0.127467729688686,0.223720745735819,0.14736215787386,0.316973618715779,0.0794425087108014,0.0296665007466401,0.0681931309109009,0.670875420875421,0.36160714285714285,0.3174778761061947,0.611111111111111,0.6273062730627306,0.570224943644183,0.8495320498457403,0.6133425990271022,0.21252149982800136,0.6515887552759417
E02000231,Woodcote,E09000008,Croydon,7628,2,0.262191924488725,13,1.7042475091767173,47,6.161510225485055,-0.135008302,51.33454717,0.08186655751125665,0.155610907184058,0.233096553538543,0.13522757169166,0.325439167208848,0.0546519193233571,0.0402081977878985,0.110084580351333,0.744107744107744,0.34821428571428564,0.3329646017699115,0.6342592592592592,0.6568265682656826,0.8677356952149514,0.918785225529568,0.8039958304378041,0.2685242518059855,0.7455204268535478
E02000232,Selsdon Park & Hamsey Green,E09000008,Croydon,6299,3,0.476266073979996,6,0.9525321479599936,18,2.857596443879981,-0.063283596,51.3298315,0.04625460499386001,0.163200508017145,0.252200406228842,0.193297224102911,0.170452714676977,0.0449492508458192,0.0143386499113903,0.0356049621395199,0.712121212121212,0.34151785714285715,0.34513274336283184,0.736111111111111,0.6974169741697418,0.672800524388879,0.5810165635395302,0.638273106323836,0.36532507739938075,0.932169307955722
E02000233,Kenley North,E09000008,Croydon,6525,1,0.153256704980842,4,0.6130268199233716,12,1.839080459770115,-0.10870295,51.32394179,0.14654113794514945,0.109425287356321,0.240107310529846,0.172367538564722,0.246617766911165,0.0790546047269763,0.021841890790546,0.0449877750611246,0.6136363636363636,0.33147321428571436,0.2809734513274337,0.560185185185185,0.5608856088560886,0.5696334074085916,0.701201330598597,0.5762161223071578,0.14222566219470245,0.7542207533646572
E02000234,Coulsdon,E09000008,Croydon,8753,5,0.571232720210213,9,1.0282188963783845,38,4.341368673597624,-0.12666909,51.32099494,0.09373720835038887,0.116988461099051,0.245311327831958,0.181795448862216,0.26274460924841,0.0783996011467032,0.0179483983547301,0.0469899040259254,0.6944444444444443,0.36049107142857145,0.29535398230088494,0.6226851851851852,0.6605166051660517,0.4120609442197317,0.652699977593547,0.5857539958304379,0.0783625730994152,0.8749701361790236
E02000235,Kenley South,E09000008,Croydon,7096,3,0.422773393461104,6,0.8455467869222097,22,3.100338218714769,-0.09444277599999999,51.31801275,0.04093327875562833,0.130777903043968,0.225961538461538,0.163744343891403,0.186710677382319,0.0574052812858783,0.0113375430539609,0.0317164179104477,0.601010101010101,0.2957589285714286,0.25553097345132736,0.5740740740740741,0.5387453874538746,0.7413547778541623,0.6859649425188301,0.7923036831132731,0.1195390436876505,0.8077566297682568
E02000236,Woodmansterne,E09000008,Croydon,8014,5,0.623908160718742,8,0.9982530571499876,21,2.6204142750187174,-0.146433455,51.31009405,0.0757265656979124,0.115672572997254,0.242493638676845,0.163358778625954,0.158767463115289,0.0413892153022587,0.00979240109674892,0.0313356835095965,0.8661616161616162,0.35491071428571436,0.3495575221238938,0.7685185185185185,0.7749077490774908,0.7191162128890949,0.6264327203157587,0.7644197359277276,0.41269349845201236,0.7884048737755833
E02000237,Old Coulsdon,E09000008,Croydon,7685,3,0.390370852309694,13,1.6916070266753416,19,2.47234873129473,-0.11813008800000001,51.30143402,0.04993860008186657,0.179700715679895,0.264976958525346,0.194412442396313,0.13953177257525,0.0432107023411371,0.00374581939799331,0.0156521739130434,0.8198653198653197,0.42075892857142855,0.32079646017699104,0.821759259259259,0.8339483394833948,0.77171497545924,0.74990951240111,0.7566018068102849,0.40825593395252835,0.9010910249263359
E02000238,Whitton Avenue West,E09000009,Ealing,9416,4,0.424808836023789,5,0.5310110450297366,24,2.548853016142736,-0.34793675,51.55337417,0.24355300859598858,0.0830501274426508,0.26278921672681,0.290596476331989,0.522842105263157,0.136210526315789,0.0456842105263157,0.126947368421052,0.6060606060606061,0.5178571428571428,0.4391592920353983,0.6180555555555555,0.46125461254612554,0.39917504676333754,0.4691738913114669,0.7967685892981237,0.19215686274509802,0.39201242334952613
E02000239,Horsenden,E09000009,Ealing,8823,2,0.226680267482715,6,0.6800408024481469,23,2.6068230760512296,-0.32675275600000003,51.54836846,0.144494474007368,0.109939929729117,0.262433862433862,0.272380952380952,0.584222222222222,0.0927777777777777,0.0732222222222222,0.206,0.7474747474747475,0.5758928571428572,0.5685840707964601,0.474537037037037,0.5461254612546126,0.6447105469312059,0.657594925800169,0.861952744961779,0.1846921224630203,0.39452098431153937
E02000240,Northolt West,E09000009,Ealing,10153,8,0.78794444991628,10,0.9849305623953512,41,4.038215305820939,-0.37482429899999997,51.55005872,0.23127302496930005,0.0809612922288978,0.313769751693002,0.321218961625282,0.528105211885046,0.173015099853872,0.0363370677057963,0.0773502191914271,0.5993265993265994,0.53125,0.4690265486725663,0.7777777777777778,0.5129151291512916,0.18487905482102032,0.3161550526551647,0.4591382904794997,0.04195046439628483,0.4814645217806801
E02000241,Northolt East,E09000009,Ealing,6690,7,1.04633781763826,9,1.345291479820628,20,2.9895366218236172,-0.364381015,51.54628242,0.196479738027016,0.0913303437967115,0.277346084877466,0.256126718469815,0.488477180298237,0.11914444946528,0.0372043982527489,0.0977556860973038,0.6868686868686867,0.6060267857142858,0.5055309734513274,0.7291666666666666,0.5571955719557196,0.41778445698572314,0.6059739051000534,0.7333912439193885,0.13954248366013072,0.40672533248387355
E02000242,Bilton Road,E09000009,Ealing,6862,6,0.874380647041678,11,1.6030311862430777,28,4.080443019527834,-0.31281169600000003,51.53945627,0.29963160049119936,0.0826289711454386,0.258568851473241,0.284125075165364,0.635960372615703,0.0700872393908029,0.05914534969688,0.215141209522401,0.6506734006734006,0.5345982142857142,0.5597345132743362,0.5347222222222222,0.7084870848708487,0.5022942013461446,0.5091090849549286,0.8138637943015984,0.18581011351909185,0.3826949112049056
E02000243,Greenford North,E09000009,Ealing,8467,7,0.826739104759655,13,1.5353726231250737,26,3.0707452462501474,-0.345708525,51.5380887,0.11051985264019648,0.100625959607889,0.262768496420048,0.287350835322196,0.510400752144787,0.124338935245034,0.0430132800564108,0.120930779174991,0.6271043771043772,0.5591517857142858,0.502212389380531,0.5532407407407408,0.6383763837638377,0.47773745383619237,0.5939950705803272,0.6357192494788048,0.03333333333333333,0.3593613124153858
E02000244,Perivale,E09000009,Ealing,7495,2,0.266844563042028,2,0.266844563042028,18,2.401601067378252,-0.323110034,51.535076600000004,0.1514531313958248,0.0924616410940627,0.273283661522086,0.268227780734433,0.461377579475739,0.0844952593418851,0.0429447852760736,0.09425543781372,0.5673400673400673,0.5792410714285714,0.46128318584070793,0.5509259259259258,0.5830258302583027,0.39655310236774366,0.6860855926506835,0.7881341209173037,0.13132094943240455,0.2624233495261607
E02000245,Northolt South,E09000009,Ealing,8441,7,0.829285629664731,10,1.1846937566639024,35,4.1464281483236585,-0.384559985,51.53913668,0.18993041342611544,0.0691861153891719,0.319332737563301,0.327673518022043,0.564982834722903,0.204757233938205,0.0484306032368808,0.0876655223148602,0.6001683501683501,0.6116071428571428,0.4767699115044247,0.7893518518518517,0.48708487084870844,0.0574589521814897,0.3004015925817405,0.35729673384294647,0.0007567939456484347,0.35987895197897585
E02000246,Kingshill Avenue,E09000009,Ealing,8678,1,0.11523392486748,4,0.46093569946992397,38,4.378889144964277,-0.40017479799999994,51.53732279,0.16209578387228818,0.078589536759622,0.313088109495295,0.331907613344739,0.545381801554641,0.18941472336534,0.0499542752629172,0.0797896662094193,0.6750841750841751,0.49888392857142866,0.4856194690265486,0.6944444444444443,0.49446494464944646,0.1774928456090425,0.28692324928040813,0.46084086170952054,0.06618507051943584,0.450983515170821
E02000247,Greenford West,E09000009,Ealing,10505,21,1.9990480723465,31,2.950975725844836,72,6.853879105188006,-0.36829852799999996,51.53492194,0.28980761358984863,0.0934792955735364,0.302361853832442,0.309269162210339,0.578288707799767,0.164629414047341,0.0509313154831199,0.114377182770663,0.6767676767676768,0.6015625,0.5553097345132743,0.8124999999999999,0.6678966789667897,0.17448720203360565,0.37775556283286515,0.4755906879777624,0.06609907120743035,0.3842080114677072
E02000248,Hanger Hill East,E09000009,Ealing,7676,3,0.390828556539864,6,0.7816571130797291,16,2.084418968212611,-0.291530681,51.52977261,0.16209578387228818,0.083637311099531,0.228289131565263,0.231409256370255,0.469730024543223,0.0583583310608126,0.0343605126806653,0.095991273520589,0.40740740740740733,0.26674107142857145,0.2588495575221239,0.33564814814814814,0.4354243542435424,0.3991910342291643,0.6248987400679088,0.8066539263377346,0.0784829721362229,0.21800589312733934
E02000249,Greenford South,E09000009,Ealing,7475,13,1.7391304347826,21,2.809364548494983,69,9.23076923076923,-0.353412567,51.52770363,0.2353663528448629,0.115585284280936,0.279934390377255,0.30590486604702,0.550446833311747,0.116047144152311,0.0520657945861934,0.133402409014376,0.7247474747474748,0.5546875,0.5907079646017699,0.7499999999999999,0.8118081180811808,0.4036994995923196,0.5740705630914011,0.4535788742182071,0.15495356037151703,0.2470335271163495
E02000250,Pitshanger,E09000009,Ealing,6300,9,1.42857142857142,13,2.0634920634920637,23,3.6507936507936507,-0.308726111,51.52688653,0.25419566107245195,0.126190476190476,0.198275862068966,0.131391200951249,0.242176661014336,0.0251271774317866,0.0135655927239093,0.0516417450285185,0.6430976430976431,0.37946428571428575,0.24004424778761055,0.6620370370370371,0.6789667896678967,0.8423795744136596,0.9888140092038816,0.8317929117442668,0.5039387684898521,0.2690929362108784
E02000251,Greenford Ravenor Park,E09000009,Ealing,7475,3,0.40133779264214,4,0.5351170568561873,31,4.147157190635451,-0.363253496,51.52639277,0.3319688907081458,0.0999331103678929,0.287344398340249,0.291234439834025,0.720669687814703,0.106998992950654,0.0942849949647532,0.271777442094662,0.861111111111111,0.6696428571428572,0.7699115044247787,0.8796296296296294,0.9667896678966791,0.4153863371117044,0.5613850635136766,0.6768589298123697,0.22979016167870656,0.47375965596878233
E02000252,North Acton,E09000009,Ealing,11431,0,0.0,0,0.0,26,2.274516665208643,-0.26380019,51.52540828,0.11256651657797791,0.0545883999650074,0.255993498577814,0.252133279154815,0.511539254069647,0.176282711724706,0.029569338553472,0.0570780960230785,0.30218855218855223,0.37276785714285715,0.2389380530973451,0.3217592592592592,0.30996309963099633,0.16492669746918415,0.4594184663644668,0.5574704656011119,0.032129342965256276,0.1374133949191686
E02000253,Cuckoo Park,E09000009,Ealing,9313,9,0.966391066251476,12,1.2885214216686351,32,3.436057124449694,-0.336391434,51.52372236,0.3291035611952518,0.106732524428218,0.298793994585282,0.304454836327837,0.452761627906976,0.15251245847176,0.0259551495016611,0.0549210963455149,0.6936026936026937,0.5881696428571428,0.43141592920353977,0.8171296296296297,0.5461254612546126,0.07904203104765864,0.4408383460590496,0.372133425990271,0.08288613691090471,0.3819781795014733
E02000254,Southall North,E09000009,Ealing,8402,9,1.07117353011187,14,1.6662699357295883,48,5.712925493930016,-0.37382302700000003,51.521269200000006,0.34015554645927143,0.099262080457034,0.266329235960472,0.325620631477464,0.873840652586881,0.0649234551346519,0.112638283607106,0.447200804559168,0.9141414141414143,0.78125,0.9999999999999999,0.9074074074074073,0.9815498154981549,0.30558442181329837,0.43259966562677743,0.3996872828353023,0.20949432404540763,0.4556024528151629
E02000255,Drayton Green & Cleveland,E09000009,Ealing,9285,5,0.538502961766289,7,0.7539041464728056,34,3.66182014001077,-0.324432254,51.52210831,0.2382316823577569,0.112654819601507,0.224653863331845,0.177757927646271,0.38499735868991,0.124564183835182,0.0260961436872688,0.0594823032223983,0.5572390572390573,0.39062500000000006,0.28539823008849563,0.6874999999999999,0.5313653136531366,0.45453964092151744,0.8934831693066064,0.6197880472550382,0.28231854145166835,0.4255594489129569
E02000256,Ealing Broadway West,E09000009,Ealing,8675,2,0.230547550432276,2,0.23054755043227665,15,1.7291066282420748,-0.314353372,51.51712602,0.3188702415063447,0.0914121037463976,0.195920016158352,0.139769743486164,0.308430199751721,0.0501072113756912,0.0174923823496219,0.0689538426814129,0.4999999999999999,0.38727678571428575,0.23451327433628313,0.5787037037037036,0.5129151291512916,0.600009592479496,0.9368482738413278,0.5830090340514246,0.1370485036119711,0.25384247829895673
E02000257,Ealing Broadway East,E09000009,Ealing,14438,2,0.138523341182989,6,0.415570023548968,26,1.8008034353788613,-0.295388121,51.51741695,0.24150634465820717,0.0923258068984623,0.181770215011212,0.124785648331355,0.373010585535568,0.0489303427344733,0.0180620327189281,0.0746909467762232,0.3922558922558922,0.26785714285714285,0.17809734513274336,0.42361111111111105,0.46863468634686356,0.5534061295943979,0.7586825005601614,0.6726198749131341,0.18123495012039903,0.2973839292824719
E02000258,Acton Noel Road & Lunton Road,E09000009,Ealing,6971,2,0.286902883373977,5,0.7172572084349448,20,2.869028833739779,-0.273677348,51.51679676,0.2550143266475645,0.0791851958112179,0.225531914893617,0.208206686930091,0.410549777117384,0.0974739970282318,0.0173848439821693,0.0307578008915304,0.35016835016835013,0.43080357142857145,0.24889380530973446,0.39814814814814814,0.3505535055350554,0.44769700554765063,0.6650235267757114,0.538950660180681,0.1874097007223942,0.39155451142788883
E02000259,Brent Valley,E09000009,Ealing,6053,3,0.495622005617049,5,0.8260366760284157,25,4.130183380142078,-0.342832992,51.51744474,0.1891117478510029,0.0905336196927143,0.264863258026159,0.216111771700357,0.30736137667304,0.0811026131293817,0.024378585086042,0.054333970681963,0.6826599326599326,0.49665178571428575,0.3849557522123893,0.8912037037037036,0.5867158671586715,0.5497609873858894,0.9014460780089281,0.670135510771369,0.30044719642242856,0.215915425658995
E02000260,Southall Park,E09000009,Ealing,9334,8,0.857081637025926,18,1.928433683308335,54,5.785301049925005,-0.37223368700000004,51.51222115,0.31641424478100705,0.101992714806085,0.259279038718291,0.322563417890521,0.904477611940298,0.0833524684270952,0.107347876004592,0.46934557979334,0.8737373737373738,0.7488839285714286,0.9944690265486725,0.7847222222222222,0.9815498154981549,0.23600697053510045,0.3942673951636533,0.4578526754690758,0.0893704850361197,0.20402962491040855
E02000261,East Acton,E09000009,Ealing,11833,4,0.338037691202569,4,0.3380376912025691,53,4.47899940843404,-0.25389508899999996,51.51135472,0.32582889889480154,0.0719175188033465,0.259119259119259,0.226233226233226,0.490897269180754,0.143878877949099,0.0378041984023778,0.042262678803641,0.28367003367003363,0.44084821428571425,0.27212389380530977,0.35416666666666663,0.30996309963099633,0.3141057410989784,0.6091108085282407,0.6712647671994441,0.08574131406948744,0.2518714661145178
E02000262,Acton Central,E09000009,Ealing,8910,13,1.45903479236812,28,3.142536475869809,46,5.162738496071829,-0.269493363,51.50955441,0.5047073270568974,0.0762065095398428,0.246876984967182,0.210459453737032,0.371540616246498,0.10890756302521,0.032156862745098,0.0330532212885154,0.4537037037037037,0.5669642857142858,0.3097345132743362,0.5324074074074072,0.43173431734317347,0.2549681050056755,0.7140247160412968,0.3697359277275887,0.1501891984864121,0.17536035677311462
E02000263,Southall West,E09000009,Ealing,11887,8,0.673004122150248,14,1.1777572137629344,69,5.80466055354589,-0.386957476,51.50936088,0.3737208350388867,0.0893412972154454,0.257729819464619,0.365428512139448,0.938643980407321,0.068316576437226,0.176248173927988,0.466357308584686,0.8282828282828282,0.7120535714285714,0.9922566371681415,0.7870370370370369,0.9298892988929889,0.288413883515324,0.25260690463468866,0.4307852675469076,0.055916752665978675,0.37508959146292903
E02000264,Ealing Common & Twyford Ave,E09000009,Ealing,8433,3,0.355745286374955,6,0.711490572749911,18,2.134471718249733,-0.285306937,51.50844568,0.21899304134261155,0.101743151903237,0.209225336570294,0.153167071286692,0.333950388744909,0.0473898556090336,0.0224608169813649,0.0624460076514871,0.4385521885521886,0.39508928571428564,0.23008849557522118,0.46064814814814814,0.45018450184501846,0.4627731858223153,0.895827229011186,0.6328005559416261,0.15720674234606122,0.15433622680576572
E02000265,West Ealing,E09000009,Ealing,10676,9,0.843012364181341,10,0.9366804046459348,28,2.6227051330086173,-0.32555232300000003,51.50883111,0.4371674171101106,0.0808355189209441,0.224593495934959,0.196815718157182,0.38294810684414,0.114938393740444,0.0389423509308391,0.0644842162064933,0.5808080808080808,0.43861607142857145,0.3573008849557522,0.6180555555555555,0.5756457564575647,0.2527778221874051,0.7424119684930799,0.4170778318276581,0.2173374613003096,0.1979374054312336
E02000266,Norwood Green North & Windmill Park,E09000009,Ealing,11456,16,1.39664804469273,22,1.920391061452514,88,7.681564245810056,-0.356862379,51.50685433,0.11870650839132216,0.0769902234636871,0.336505190311419,0.313797577854671,0.772930013786392,0.22982726461763,0.0889627767415457,0.220825561592733,0.6430976430976431,0.6595982142857142,0.7555309734513274,0.7847222222222222,0.7306273062730627,0.09768341620169788,0.26748134231889553,0.3318276580959,0.015135878912968694,0.4566775503703114
E02000267,Hanwell,E09000009,Ealing,7305,3,0.410677618069815,7,0.9582477754962354,15,2.0533880903490758,-0.338258785,51.50680537,0.3643061809250922,0.0754277891854894,0.253766851704996,0.213587100185038,0.286745596303782,0.0789777649436904,0.0223794397920877,0.0404273751082876,0.6001683501683501,0.39843750000000006,0.3484513274336283,0.773148148148148,0.5387453874538746,0.38521798909654825,0.8239025146934625,0.5962647671994441,0.22516339869281046,0.24773034960579757
